CDF,DateSolde,Solde
33008,2020-04-03,-207320.48
33009,2020-04-03,-266842.47
33010,2020-04-03,-296526.14
33011,2020-04-03,-198613.58
33012,2020-04-03,-111113.09
33013,2020-04-03,-41379.14
33014,2020-04-03,-204084.94
33201,2020-04-03,-290841.72
33601,2020-04-03,-780421.95
34101,2020-04-03,-978082.42
34601,2020-04-03,-330126.76
34602,2020-04-03,-152368.17
34901,2020-04-03,-222391.9
34902,2020-04-03,-100946.97
35301,2020-04-03,-1938482.13
36001,2020-04-03,-13798.96
36002,2020-04-03,-301352.17
36501,2020-04-03,-76414.95
37401,2020-04-03,-210549.54
38001,2020-04-03,-1565881.04
38002,2020-04-03,-946959.54
38801,2020-04-03,-179388.39
39101,2020-04-03,-945250.91
40001,2020-04-03,-699462.61
40002,2020-04-03,-596650.67
40003,2020-04-03,-618607.45
40004,2020-04-03,-238899.48
40007,2020-04-03,-60186.59
40009,2020-04-03,-449790.88
40010,2020-04-03,-463542.69
40501,2020-04-03,-414214.94
41101,2020-04-03,-39634.07
41102,2020-04-03,-239867.01
42001,2020-04-03,-971248.89
42501,2020-04-03,-1273077.98
42502,2020-04-03,-812715.86
43001,2020-04-03,-334399.9
43002,2020-04-03,-936729.17
43003,2020-04-03,-370752.08
43004,2020-04-03,-1457.76
43005,2020-04-03,-1133376.07
43006,2020-04-03,-749065.58
43007,2020-04-03,-356400.32
45001,2020-04-03,-101606.44
45002,2020-04-03,-443275.51
45003,2020-04-03,-553314.2
45004,2020-04-03,-1028323.44
45005,2020-04-03,-138434.08
45006,2020-04-03,-637162.23
45007,2020-04-03,-521369.13
45008,2020-04-03,-846678.1
45009,2020-04-03,-120493.99
45010,2020-04-03,-429183.28
45011,2020-04-03,-725489.49
45012,2020-04-03,-3999523.02
45013,2020-04-03,-408210.16
45014,2020-04-03,-326833.76
45015,2020-04-03,-60293.92
45016,2020-04-03,-651802.05
45017,2020-04-03,-815454.27
45018,2020-04-03,-308762.11
45019,2020-04-03,-1094335.0
45020,2020-04-03,-332794.95
45021,2020-04-03,-202424.57
45022,2020-04-03,-651331.43
45023,2020-04-03,-302485.92
45025,2020-04-03,-495863.14
45026,2020-04-03,-1060545.53
45029,2020-04-03,-178492.23
45032,2020-04-03,-690514.32
45037,2020-04-03,-258281.28
45038,2020-04-03,-676087.86
45039,2020-04-03,-556967.75
45040,2020-04-03,-448882.26
45041,2020-04-03,-271972.68
45043,2020-04-03,-290682.09
45044,2020-04-03,-428171.73
45045,2020-04-03,-464242.12
45046,2020-04-03,-339763.9
46501,2020-04-03,-172559.81
47101,2020-04-03,-377372.08
48001,2020-04-03,-2082650.85
48002,2020-04-03,-508396.74
48003,2020-04-03,-1149127.64
48004,2020-04-03,-1375999.04
48005,2020-04-03,-565168.21
48006,2020-04-03,-1889262.42
48007,2020-04-03,-449312.88
48008,2020-04-03,0.0
48009,2020-04-03,-161201.6
48010,2020-04-03,-375167.83
48011,2020-04-03,-1168843.15
48012,2020-04-03,-1518879.38
48013,2020-04-03,-85909.52
48014,2020-04-03,-177751.62
48015,2020-04-03,-348357.35
48016,2020-04-03,-378127.64
48018,2020-04-03,-563896.94
48020,2020-04-03,-1345998.35
48021,2020-04-03,-196713.34
48101,2020-04-03,-446707.32
49101,2020-04-03,-603287.65
49201,2020-04-03,-389142.0
50001,2020-04-03,-1067407.54
50002,2020-04-03,-1048565.78
50003,2020-04-03,-196728.71
50004,2020-04-03,-699138.72
50005,2020-04-03,-506338.82
50006,2020-04-03,-277352.29
50009,2020-04-03,-570330.66
50010,2020-04-03,-467812.41
50011,2020-04-03,-299895.27
50012,2020-04-03,-132917.81
50101,2020-04-03,-278844.96
50201,2020-04-03,-177136.01
50301,2020-04-03,-69001.62
50401,2020-04-03,-254118.38
50701,2020-04-03,-261473.53
51101,2020-04-03,-1386152.24
51102,2020-04-03,-415782.93
51201,2020-04-03,-1346658.12
51501,2020-04-03,-764853.73
51502,2020-04-03,-266227.11
51901,2020-04-03,-348083.18
52301,2020-04-03,-211953.77
52401,2020-04-03,-333109.26
52501,2020-04-03,-402618.16
53001,2020-04-03,-5047890.36
53002,2020-04-03,-1692155.8
53004,2020-04-03,-1934696.81
55001,2020-04-03,-1951738.71
55002,2020-04-03,-597403.49
55601,2020-04-03,-326038.62
55901,2020-04-03,-110703.58
56501,2020-04-03,-126317.49
57001,2020-04-03,-1308162.92
57002,2020-04-03,-472778.13
57003,2020-04-03,-352884.41
57004,2020-04-03,-143924.45
57005,2020-04-03,-707908.87
57006,2020-04-03,-388296.4
57007,2020-04-03,-397132.7
57008,2020-04-03,-1156842.93
57009,2020-04-03,-444481.91
57010,2020-04-03,-556344.05
57011,2020-04-03,-196234.25
57014,2020-04-03,-1255639.19
57016,2020-04-03,-223743.55
57501,2020-04-03,-1161763.03
57502,2020-04-03,-293413.96
57506,2020-04-03,-181545.0
57601,2020-04-03,-423342.96
57901,2020-04-03,-172373.57
58201,2020-04-03,-1238624.64
58501,2020-04-03,-118709.12
58502,2020-04-03,-133757.67
58701,2020-04-03,-264543.25
59001,2020-04-03,-404474.93
59002,2020-04-03,-492622.2
59003,2020-04-03,-328388.9
59004,2020-04-03,-372054.13
59005,2020-04-03,-362293.74
59006,2020-04-03,-253844.19
59007,2020-04-03,-352220.95
59009,2020-04-03,-917187.89
59011,2020-04-03,-528974.39
59012,2020-04-03,-554938.32
60701,2020-04-03,-1985842.69
60702,2020-04-03,-931311.66
61001,2020-04-03,-1091042.46
61002,2020-04-03,-249615.85
61003,2020-04-03,-1021129.88
61004,2020-04-03,-107506.9
61501,2020-04-03,-1091044.98
61902,2020-04-03,-752625.57
62001,2020-04-03,-473732.68
62101,2020-04-03,-701712.49
62102,2020-04-03,-517416.27
62103,2020-04-03,-369344.44
62104,2020-04-03,-752287.42
62105,2020-04-03,-146931.27
62108,2020-04-03,-96053.23
62201,2020-04-03,-750920.34
62501,2020-04-03,-175938.16
62601,2020-04-03,-33716.1
62901,2020-04-03,-338657.69
64001,2020-04-03,-1058769.18
64002,2020-04-03,-2126215.96
64003,2020-04-03,-1447165.47
64005,2020-04-03,-855543.71
64006,2020-04-03,-233575.42
64007,2020-04-03,-1039537.37
64008,2020-04-03,-607875.52
64009,2020-04-03,-158931.37
64010,2020-04-03,-272423.89
64011,2020-04-03,-4272077.82
64012,2020-04-03,-1050352.73
64013,2020-04-03,-118332.68
64014,2020-04-03,-354652.78
64015,2020-04-03,-330926.44
64016,2020-04-03,-194377.82
64017,2020-04-03,-306803.4
64018,2020-04-03,-373145.34
64019,2020-04-03,-278252.42
64020,2020-04-03,-95663.57
64021,2020-04-03,-359033.61
64022,2020-04-03,-1877292.27
64023,2020-04-03,-678117.53
64024,2020-04-03,-1014618.16
64025,2020-04-03,-311225.88
64026,2020-04-03,-272828.87
64027,2020-04-03,-928881.62
64028,2020-04-03,-913826.17
64030,2020-04-03,-180192.61
64031,2020-04-03,-317443.2
64032,2020-04-03,-36765.04
64033,2020-04-03,-618842.53
64035,2020-04-03,-1657807.22
64036,2020-04-03,-811639.9
64037,2020-04-03,-1093809.03
64301,2020-04-03,-510454.4
64302,2020-04-03,-536096.8
65001,2020-04-03,-1634152.82
65002,2020-04-03,-354173.93
66001,2020-04-03,-485373.42
66501,2020-04-03,-689956.07
69002,2020-04-03,-333600.19
69004,2020-04-03,-1028569.39
69005,2020-04-03,-278137.54
69006,2020-04-03,-322034.76
69007,2020-04-03,-106864.59
69501,2020-04-03,-399130.28
69601,2020-04-03,-272418.06
70301,2020-04-03,-374233.33
70302,2020-04-03,-48268.08
72001,2020-04-03,-694129.8
72002,2020-04-03,-927542.65
72003,2020-04-03,-542522.46
72004,2020-04-03,-1334667.33
72005,2020-04-03,-1234858.34
72006,2020-04-03,-512089.5
72007,2020-04-03,-777790.95
72010,2020-04-03,-99617.89
72011,2020-04-03,-816257.3
72012,2020-04-03,-471887.13
72015,2020-04-03,-375189.55
72016,2020-04-03,-797965.2
72017,2020-04-03,-346174.0
72601,2020-04-03,-224906.43
72602,2020-04-03,-549875.35
72701,2020-04-03,-97916.92
72702,2020-04-03,-300226.41
72801,2020-04-03,-187697.44
72802,2020-04-03,-541807.19
73101,2020-04-03,-205624.66
73102,2020-04-03,-280395.55
73103,2020-04-03,-455031.15
73501,2020-04-03,-189039.44
73502,2020-04-03,-363870.81
73503,2020-04-03,-594187.0
75001,2020-04-03,-846553.87
75002,2020-04-03,-703317.58
75003,2020-04-03,-221678.9
76101,2020-04-03,-505746.72
76501,2020-04-03,-434545.29
78003,2020-04-03,-743186.56
78004,2020-04-03,-865296.09
78005,2020-04-03,-648946.09
78006,2020-04-03,-1035769.25
78007,2020-04-03,-225203.94
78008,2020-04-03,-182074.4
78009,2020-04-03,-2521822.98
78010,2020-04-03,-537428.14
78013,2020-04-03,-866130.34
78014,2020-04-03,-604585.93
78015,2020-04-03,-3387439.21
78016,2020-04-03,-539908.59
78017,2020-04-03,-482461.0
78019,2020-04-03,-819178.12
78020,2020-04-03,-1838419.34
78021,2020-04-03,-199568.37
78023,2020-04-03,-129181.59
78024,2020-04-03,-175767.48
78025,2020-04-03,-255358.06
78026,2020-04-03,-576285.79
78027,2020-04-03,-766956.49
78028,2020-04-03,-417877.81
78029,2020-04-03,-1240863.17
78030,2020-04-03,-169863.8
78031,2020-04-03,-1165590.68
78033,2020-04-03,-384145.1
78034,2020-04-03,-618403.12
78035,2020-04-03,-540399.38
78036,2020-04-03,-263220.91
78037,2020-04-03,-1257319.19
78038,2020-04-03,-467371.69
78039,2020-04-03,-321347.95
78040,2020-04-03,-474168.19
78041,2020-04-03,-373266.25
78043,2020-04-03,-246605.25
78044,2020-04-03,-510334.49
78045,2020-04-03,-800302.17
78046,2020-04-03,-584986.7
78047,2020-04-03,-579879.34
78048,2020-04-03,-246492.79
78049,2020-04-03,-721767.22
78050,2020-04-03,-271674.74
78051,2020-04-03,-317427.71
78052,2020-04-03,-314227.24
78053,2020-04-03,-375782.2
78054,2020-04-03,-809868.19
78055,2020-04-03,-919774.57
78056,2020-04-03,-535720.38
78057,2020-04-03,-228203.76
78058,2020-04-03,-201503.15
78059,2020-04-03,-493492.33
78060,2020-04-03,-251504.03
78061,2020-04-03,-642106.86
78062,2020-04-03,-453502.4
78063,2020-04-03,-323918.64
78064,2020-04-03,-509038.36
78065,2020-04-03,-351047.03
78066,2020-04-03,-546114.62
78068,2020-04-03,-481927.28
78069,2020-04-03,-721749.11
78070,2020-04-03,-799907.45
78071,2020-04-03,-678081.95
78072,2020-04-03,-1547814.35
78073,2020-04-03,-580918.03
78075,2020-04-03,-232474.31
78076,2020-04-03,-447045.99
78077,2020-04-03,-778572.8
78079,2020-04-03,-308944.9
78080,2020-04-03,-122810.22
78081,2020-04-03,-179601.63
78082,2020-04-03,-273532.37
78083,2020-04-03,-543683.66
78084,2020-04-03,-744475.98
78085,2020-04-03,-976879.56
78086,2020-04-03,-362707.44
78087,2020-04-03,-342731.03
78088,2020-04-03,-224555.93
78089,2020-04-03,-1103215.47
78090,2020-04-03,-797389.89
78091,2020-04-03,-430254.9
78092,2020-04-03,-785052.46
78094,2020-04-03,-354237.06
78096,2020-04-03,-1207967.53
78097,2020-04-03,-276201.44
78098,2020-04-03,-1242582.06
78701,2020-04-03,-373717.24
78702,2020-04-03,-442468.8
78703,2020-04-03,-872490.48
78704,2020-04-03,-404456.63
78705,2020-04-03,-1103447.67
78706,2020-04-03,-115470.43
78707,2020-04-03,-395226.47
78708,2020-04-03,-390975.76
78709,2020-04-03,-481820.61
78710,2020-04-03,-636260.16
78711,2020-04-03,-361364.82
78712,2020-04-03,-176142.64
78714,2020-04-03,-210004.76
78715,2020-04-03,-442139.93
78719,2020-04-03,-436444.41
79101,2020-04-03,-882372.68
79102,2020-04-03,-1146712.18
79110,2020-04-03,-148837.64
79112,2020-04-03,-315072.12
79113,2020-04-03,-154929.99
79301,2020-04-03,-416223.66
79302,2020-04-03,-1043105.24
79314,2020-04-03,-284601.77
79315,2020-04-03,-488675.33
79316,2020-04-03,-148129.79
79318,2020-04-03,-56506.92
79319,2020-04-03,-70783.39
79320,2020-04-03,-447349.37
79322,2020-04-03,-511640.12
79323,2020-04-03,-452400.87
79324,2020-04-03,-461274.39
79325,2020-04-03,-512022.03
79326,2020-04-03,-304720.29
79327,2020-04-03,-420398.46
79330,2020-04-03,-747506.31
79331,2020-04-03,-483322.0
79332,2020-04-03,-586545.48
79333,2020-04-03,-167418.61
79334,2020-04-03,-594412.09
79337,2020-04-03,-102264.86
79339,2020-04-03,-373585.18
79345,2020-04-03,-289253.81
79349,2020-04-03,-433959.33
79350,2020-04-03,-243819.04
79351,2020-04-03,-526598.27
79352,2020-04-03,-743301.21
79353,2020-04-03,-436654.08
79354,2020-04-03,-273608.11
79355,2020-04-03,-151128.47
79357,2020-04-03,-182726.19
79359,2020-04-03,-231636.08
79361,2020-04-03,-310514.35
79364,2020-04-03,-318236.14
79365,2020-04-03,-770610.52
79368,2020-04-03,-1780350.82
79369,2020-04-03,-251552.38
79371,2020-04-03,-558892.45
79372,2020-04-03,-562791.13
79374,2020-04-03,-448149.04
79375,2020-04-03,-639033.03
79401,2020-04-03,-843249.82
79411,2020-04-03,-715544.33
79412,2020-04-03,-816754.46
79413,2020-04-03,-917936.09
79415,2020-04-03,-184606.79
79416,2020-04-03,-661804.37
79417,2020-04-03,-603930.21
79418,2020-04-03,-347060.26
79419,2020-04-03,-201062.07
79420,2020-04-03,-204528.5
79421,2020-04-03,-391399.98
79422,2020-04-03,-243098.95
79423,2020-04-03,-285854.23
79424,2020-04-03,-446409.63
79425,2020-04-03,-153690.19
79426,2020-04-03,-142437.25
79427,2020-04-03,-524606.07
79428,2020-04-03,-493222.34
79429,2020-04-03,-668471.96
79430,2020-04-03,-473183.85
79431,2020-04-03,-914502.96
79432,2020-04-03,-298219.85
79433,2020-04-03,-185945.77
79434,2020-04-03,-49679.76
79435,2020-04-03,-126267.95
79436,2020-04-03,-521468.21
79437,2020-04-03,-566651.88
79438,2020-04-03,-148867.57
79439,2020-04-03,-282575.47
79440,2020-04-03,-388913.34
79441,2020-04-03,-282389.49
79442,2020-04-03,-482983.07
79443,2020-04-03,-274246.36
79444,2020-04-03,-288024.05
79445,2020-04-03,-94720.47
79446,2020-04-03,-454095.86
79447,2020-04-03,-750398.85
79448,2020-04-03,-755168.43
79449,2020-04-03,-417598.56
79450,2020-04-03,-83846.33
79451,2020-04-03,-291839.65
79452,2020-04-03,-312848.54
79453,2020-04-03,-284708.05
79455,2020-04-03,-363614.0
79456,2020-04-03,-63779.91
79457,2020-04-03,-405370.5
79458,2020-04-03,-156439.68
79459,2020-04-03,-418713.38
79460,2020-04-03,-87593.87
79463,2020-04-03,-743741.24
79464,2020-04-03,-462742.51
79465,2020-04-03,-89936.62
79466,2020-04-03,-314704.72
79467,2020-04-03,-285789.08
79468,2020-04-03,-384330.71
79469,2020-04-03,-106807.24
79470,2020-04-03,-58008.12
79474,2020-04-03,-118330.55
79477,2020-04-03,-487860.52
79480,2020-04-03,-572660.41
79483,2020-04-03,-1030927.13
79484,2020-04-03,-190195.25
79486,2020-04-03,-582944.73
79487,2020-04-03,-805604.83
79488,2020-04-03,-297778.76
79489,2020-04-03,-435330.9
79491,2020-04-03,-110041.36
79494,2020-04-03,-51994.4
79496,2020-04-03,-380580.69
79497,2020-04-03,-808324.17
79498,2020-04-03,-687872.89
79501,2020-04-03,-619697.97
79502,2020-04-03,-408374.34
79601,2020-04-03,-550876.23
79701,2020-04-03,-725948.27
81001,2020-04-03,-1987699.58
81002,2020-04-03,-1796956.08
81003,2020-04-03,-3181984.99
81004,2020-04-03,-435500.18
81005,2020-04-03,-682387.24
81006,2020-04-03,-609968.52
81007,2020-04-03,-1098887.72
81008,2020-04-03,-1883646.61
81009,2020-04-03,-389619.4
81010,2020-04-03,-499086.92
81011,2020-04-03,-758867.84
81012,2020-04-03,-158831.72
81013,2020-04-03,-296438.55
81014,2020-04-03,-523807.18
81015,2020-04-03,-648092.07
81016,2020-04-03,-466126.03
81017,2020-04-03,-421987.6
81018,2020-04-03,-274084.4
81019,2020-04-03,-1315325.62
81020,2020-04-03,-452699.8
81021,2020-04-03,-604215.36
81024,2020-04-03,-1460368.15
81025,2020-04-03,-799660.44
81026,2020-04-03,-475630.27
81030,2020-04-03,-231389.35
81031,2020-04-03,-386410.23
81032,2020-04-03,-191548.07
81033,2020-04-03,-189187.82
81038,2020-04-03,-548925.32
81039,2020-04-03,-1109005.23
81041,2020-04-03,-962233.67
81042,2020-04-03,-859437.27
81043,2020-04-03,-365626.73
81044,2020-04-03,-637873.26
81045,2020-04-03,-760756.0
81501,2020-04-03,-1239816.19
81502,2020-04-03,-618632.92
81504,2020-04-03,-814176.05
81505,2020-04-03,-438391.43
81506,2020-04-03,-741535.83
81507,2020-04-03,-140352.89
81508,2020-04-03,-601650.22
81509,2020-04-03,-354976.41
81510,2020-04-03,-151858.44
81511,2020-04-03,-116969.42
81512,2020-04-03,-180218.41
81515,2020-04-03,-1350190.88
81516,2020-04-03,-313416.17
81519,2020-04-03,-421012.11
81520,2020-04-03,-127350.39
81521,2020-04-03,-699147.49
81522,2020-04-03,-303249.85
81523,2020-04-03,-173820.0
81524,2020-04-03,-537283.13
82101,2020-04-03,-396187.03
82102,2020-04-03,-717244.2
82103,2020-04-03,-1161806.7
82201,2020-04-03,-533360.68
82501,2020-04-03,-1224922.56
82502,2020-04-03,-1349150.8
82503,2020-04-03,-894997.14
82504,2020-04-03,-25632.38
82505,2020-04-03,-429485.71
82506,2020-04-03,-285238.7
82507,2020-04-03,-689470.73
82508,2020-04-03,-217876.54
82509,2020-04-03,-507353.1
82510,2020-04-03,-432608.68
82511,2020-04-03,-505827.82
82601,2020-04-03,-248495.7
1001,2020-04-06,-1758351.59
1002,2020-04-06,-259438.68
1003,2020-04-06,-1520835.83
1004,2020-04-06,-175852.28
1005,2020-04-06,-1257343.61
1006,2020-04-06,-781124.23
1007,2020-04-06,-917296.62
1008,2020-04-06,-1616248.7
1009,2020-04-06,-253546.49
1010,2020-04-06,-365678.71
1011,2020-04-06,-709410.17
1012,2020-04-06,-656715.16
1013,2020-04-06,-262777.76
1014,2020-04-06,-566287.27
1015,2020-04-06,-654231.82
1016,2020-04-06,-384854.96
1018,2020-04-06,-1101943.66
1019,2020-04-06,-938768.66
1023,2020-04-06,-368854.82
1024,2020-04-06,-423175.8
1025,2020-04-06,-632721.4
1026,2020-04-06,-242343.27
1027,2020-04-06,-299253.47
1029,2020-04-06,-57620.81
1030,2020-04-06,-144910.91
1031,2020-04-06,-252325.32
1101,2020-04-06,-490763.87
1102,2020-04-06,-723652.77
1201,2020-04-06,-898390.88
1301,2020-04-06,-1122617.78
1501,2020-04-06,-1340559.98
2101,2020-04-06,-456952.12
2102,2020-04-06,-909114.19
2103,2020-04-06,-968444.64
2201,2020-04-06,-2224363.92
2202,2020-04-06,-250855.13
2203,2020-04-06,-1144585.78
2204,2020-04-06,-216210.31
2205,2020-04-06,-857171.53
2801,2020-04-06,-253676.03
2802,2020-04-06,-146546.84
3201,2020-04-06,-778219.44
4101,2020-04-06,-409009.8
4102,2020-04-06,-809734.5
4701,2020-04-06,-292418.5
5001,2020-04-06,-445600.11
5002,2020-04-06,-137348.89
5003,2020-04-06,-412464.91
5004,2020-04-06,-401255.7
5501,2020-04-06,-167614.04
5701,2020-04-06,-568526.57
6101,2020-04-06,-513295.46
7001,2020-04-06,-803719.56
9001,2020-04-06,-191550.12
9002,2020-04-06,-54881.56
9003,2020-04-06,-702573.77
9004,2020-04-06,-202700.93
9005,2020-04-06,-27609.07
9007,2020-04-06,-133853.6
9008,2020-04-06,-405737.29
9501,2020-04-06,-1153346.91
9502,2020-04-06,-439468.61
9601,2020-04-06,-140075.48
10101,2020-04-06,-46649.54
10102,2020-04-06,-789477.32
10103,2020-04-06,-168909.33
10401,2020-04-06,-58007.92
11001,2020-04-06,-2705292.46
11002,2020-04-06,-155208.54
12101,2020-04-06,-480776.5
12102,2020-04-06,-274640.82
12201,2020-04-06,-367780.84
13001,2020-04-06,-909293.61
15001,2020-04-06,-1491523.94
15002,2020-04-06,-389472.41
17001,2020-04-06,-696400.73
17002,2020-04-06,-541628.86
17003,2020-04-06,-575831.44
17004,2020-04-06,-722313.31
17005,2020-04-06,-603403.8
17006,2020-04-06,-441658.11
17007,2020-04-06,-163757.6
17008,2020-04-06,-642268.46
17009,2020-04-06,-167789.5
17010,2020-04-06,-1323501.66
17011,2020-04-06,-435036.04
17012,2020-04-06,-322177.47
17013,2020-04-06,-140981.3
17014,2020-04-06,-322261.88
17015,2020-04-06,-314686.52
17601,2020-04-06,-634396.69
17701,2020-04-06,-301813.16
17901,2020-04-06,-285752.6
18601,2020-04-06,-207661.96
19001,2020-04-06,-1230756.17
19002,2020-04-06,-436166.37
19003,2020-04-06,-727522.69
19501,2020-04-06,-162617.01
20101,2020-04-06,-221476.31
20102,2020-04-06,-310371.48
21001,2020-04-06,-1694180.5
21002,2020-04-06,-346900.54
21801,2020-04-06,-639715.01
24001,2020-04-06,-767277.43
24002,2020-04-06,-76172.89
26001,2020-04-06,-927643.51
27001,2020-04-06,-3179255.06
27003,2020-04-06,-309165.68
27004,2020-04-06,-616319.68
27005,2020-04-06,-333603.86
27006,2020-04-06,-164214.39
27007,2020-04-06,-1381395.04
27009,2020-04-06,-186806.0
27010,2020-04-06,-1194792.6
27011,2020-04-06,-306982.82
27013,2020-04-06,-915185.86
27014,2020-04-06,-358128.06
27015,2020-04-06,-845395.11
27016,2020-04-06,-212397.69
27017,2020-04-06,-896534.0
27018,2020-04-06,-1383407.8
27019,2020-04-06,-339917.92
27020,2020-04-06,-255912.98
27021,2020-04-06,-647692.64
27022,2020-04-06,-1177860.79
27023,2020-04-06,-16965.13
27024,2020-04-06,-777735.7
27025,2020-04-06,-502690.49
27026,2020-04-06,-495115.69
27028,2020-04-06,-504975.65
27029,2020-04-06,-143171.22
27030,2020-04-06,-325535.11
27031,2020-04-06,-227283.27
27032,2020-04-06,-102560.44
27033,2020-04-06,-1012113.54
27035,2020-04-06,-553205.87
27036,2020-04-06,-597073.83
27037,2020-04-06,-207219.95
27038,2020-04-06,-556607.62
28101,2020-04-06,-172219.47
28102,2020-04-06,-926873.08
28103,2020-04-06,-1124166.36
